,theta,Z
0,4.970112645710811,0
1,1.6905612154338225,1
2,3.385390419441672,0
3,0.877638447158702,0
4,4.083757560331514,0
5,3.7454439886402247,0
6,1.0377307768188437,0
7,2.456314989883957,1
8,4.579037656863917,0
9,1.1132807239444509,1
10,4.12767345688431,0
11,2.964589588561865,1
12,3.5947662173279755,0
13,1.878225756674259,1
14,4.518043070724497,0
15,1.0240868219141666,1
16,4.568145009480277,0
17,1.5496538938488063,1
18,0.7366583903407927,1
19,2.57053163452977,1
20,2.5097799750195264,0
21,3.2767971100379536,0
22,4.6783946035917126,0
23,3.4751869014915697,0
24,3.6028548385506425,0
25,4.787097679486289,0
26,0.5828284269794548,1
27,4.755368138119471,0
28,3.2116298729557284,0
29,3.3157827961017485,0
30,3.208269896153614,0
31,1.5018700459021688,1
32,0.9914230750875636,1
33,2.3538512917994883,1
34,2.9305240054874577,1
35,1.709005994821379,0
36,2.873294611216207,0
37,2.0806272659309633,0
38,3.484609444510921,0
39,0.6269995703141102,1
40,1.3412107859031,1
41,2.201089286243384,0
42,4.95017161677618,0
43,1.6714826495093447,1
44,3.9176504686986395,0
45,4.132589364373738,0
46,2.875667298248526,0
47,1.0710103613932551,1
48,4.541903102658326,1
49,3.2535969309894117,1
50,4.413537122117823,0
51,3.3717608464731588,0
52,1.282463842756914,1
53,1.347782277457423,0
54,3.601663579157677,1
55,0.5448992778763385,1
56,4.421231774167291,0
57,3.6868286436149305,0
58,3.7537829810258696,0
59,1.8296629517985403,0
60,1.8791286221925811,1
61,0.797256262604948,0
62,0.5938615516458862,1
63,0.7904573719367358,1
64,2.2873410168251067,0
65,2.857177616213253,0
66,2.12761853965463,0
67,4.983407203598867,0
68,4.083751966005055,0
69,4.068666364324436,0
70,4.767080017832879,0
71,3.7734107060872675,0
72,3.9426933339112273,0
73,4.457620824646761,0
74,4.781899087648506,0
75,4.910696531128869,0
76,2.516951364127632,1
77,4.446872111989507,0
78,2.506430237009504,0
79,1.2812499412335696,1
80,1.7388583014269954,1
81,3.642662883663923,0
82,2.7493233884202155,1
83,1.8158657419845496,1
84,4.873904902321989,0
85,2.37992205475497,1
86,2.332560287118636,1
87,1.6214590458169118,0
88,3.690585075621525,0
89,4.03471192512649,0
90,0.5511866994338956,1
91,2.7488876754742995,0
92,2.4431273628690255,0
93,2.540428996932301,0
94,4.808327092348246,0
95,0.660442155468719,0
96,4.14560435413049,0
97,2.92658029626001,0
98,1.5070426908883423,1
99,3.0246105392788305,0
100,0.9582829201607643,1
101,2.834394573080655,0
102,1.5592221010194947,1
103,3.3908529021196214,0
104,1.18621321589426,1
105,4.22261749832263,1
106,0.6200740560383194,1
107,1.591379846089253,1
108,0.713303837972894,0
109,3.986441263440314,0
110,3.551985160657897,1
111,4.1263350235549785,0
112,4.946646515718554,0
113,1.6600421399653207,1
114,0.6289666748181217,1
115,1.4239503384012229,1
116,4.658627816237132,0
117,2.613071695829626,1
118,1.7668056241336196,0
119,1.3875004739705776,0
120,3.3249085870487867,0
121,2.519117425707549,1
122,2.7472628040421387,0
123,4.670720963381471,0
124,3.013154221462662,0
125,4.005952688871178,0
126,3.3613643324001874,0
127,2.4275074286617215,0
128,3.63561741675437,0
129,4.462689100797602,0
130,0.6991662409553638,0
131,0.7723893996912472,1
132,3.8573138352516043,0
133,3.900853350908042,0
134,4.880228174093887,0
135,1.682244302383199,1
136,2.472272472742712,0
137,3.1426017487887172,0
138,2.9579015430037603,0
139,1.7489645821882687,0
140,3.221856470863934,1
141,3.179530656779627,0
142,2.292074815591336,0
143,4.761215549867115,0
144,3.0211597367764647,0
