,theta,Z
0,0.5411322084856653,0
1,0.9373354616582091,0
2,0.7035898273499108,0
3,0.5609972236819485,0
4,0.7196196200559726,0
5,1.042547223216796,0
6,1.7504355587462175,0
7,0.18605581685213393,0
8,0.11578539783322708,0
9,0.19848736593663904,0
10,0.8205856245125707,0
11,1.1301629171181526,0
12,0.5870654770559768,0
13,0.2643759060512543,0
14,0.1441556950788771,0
15,0.8204140001837781,0
16,0.26325128277417986,0
17,4.337988831130706,0
18,0.2904487113684011,0
19,0.22636805338750693,0
20,1.0177648618436597,0
21,3.8686308759206565,0
22,3.072222562061515,0
23,0.11762700257648144,0
24,1.770205828213101,0
25,0.2881863797458036,0
26,0.7251667612894417,0
27,1.6513773791081732,0
28,0.21169109667287167,0
29,0.5248773597319224,0
30,1.0658237143987401,0
31,0.5098829119247406,0
32,1.4427750078713475,0
33,1.068852577111536,0
34,0.3029043823386325,0
35,1.3856532002869666,0
36,0.19680493994510367,0
37,0.4469156614265451,0
38,0.46154880380718044,0
39,1.6399145118185818,0
40,0.10870185256833209,0
41,2.2608931071218508,0
42,0.49940004409011607,0
43,1.6394039908563987,0
44,0.6006037737921911,0
45,0.47601577650380134,0
46,0.8937274543800585,0
47,0.9330818070983355,0
48,0.7657094580814132,0
49,0.6291432155042086,0
50,0.3345502445879283,0
51,0.1135079276103109,0
52,1.9324650842455668,0
53,2.5779560857410657,0
54,0.055811025732896896,0
55,0.8323918929535837,0
56,0.10983246877822597,0
57,2.183383910072616,0
58,0.16793288594256697,0
59,0.35380520679861155,0
60,0.08343653036270986,0
61,3.4578848471365893,0
62,1.129463166294522,0
63,0.21785170212968633,0
64,0.1101461585707897,0
65,0.21783036845435508,0
66,0.21866911453664106,0
67,0.1334497571934953,0
68,1.9683067573543196,0
69,0.6333498191652428,0
70,0.25262598041169476,0
71,0.09633896699643382,0
72,0.14534798022563186,0
73,0.15331169955110235,0
74,0.9179299958830678,0
75,0.8950482840874486,0
76,1.3398017056547666,0
77,4.018756135109169,0
78,0.8220667831909015,0
79,0.07572940811295543,0
80,0.7219287388492207,0
81,0.09290030116393956,0
82,2.3811993864729772,0
83,1.119549997562013,0
84,0.4024395717520408,0
85,2.1369894610581595,0
86,0.03960561481855375,0
87,0.4970281932773505,0
88,2.234001106608134,0
89,1.7878718232741444,0
90,1.7964087945289857,0
91,0.021963033776507056,0
