,theta,Z
0,2.7202538034758446,0
1,0.27243865475173734,0
2,0.15091388604104555,0
3,1.689862197651616,0
4,0.879156235331686,0
5,0.6530570544099444,0
6,0.8469838610690155,0
7,0.031933962818829466,0
8,0.6386522751593445,0
9,0.14867699757220112,0
10,2.910159593046283,0
11,1.7578335000932928,0
12,0.0004737271730300278,0
13,1.2867287122499926,0
14,2.063197056065079,0
15,2.8867387836794856,0
16,0.15479480120767114,0
17,1.2431805958655702,0
18,0.599820675133225,0
19,0.4495776522438618,0
20,0.13073010647312938,0
21,0.38273111256576503,0
22,1.6601930743992495,0
23,0.26603294398585875,0
24,0.09922003875800023,0
25,2.5448947056539772,0
26,1.2448836554960505,0
27,0.37827525181614324,0
28,0.2514540282961089,0
29,0.5488499066079227,0
30,1.1309880889828343,0
31,0.03655827779312695,0
32,0.21441123927627037,0
33,2.7480979222553774,0
34,0.6356933384621734,0
35,0.6835611508740796,0
36,0.5468362743113503,0
37,1.1712475854763622,0
38,3.7537240155237424,0
39,0.7593939268165033,0
40,1.0580026247541485,0
41,5.347859297090012,1
42,2.2622951253109744,0
43,0.6070018333443719,0
44,0.2210134216752079,0
45,0.2460172902978754,0
46,0.8024790603104841,0
47,0.5549978428416056,0
48,0.4466314926165383,0
49,1.5331348385559576,0
50,0.0034146168359844263,0
51,1.3927655665173497,0
52,0.6344913679213233,0
53,2.6935173171094204,0
54,1.0493145151695162,0
55,1.1466718293402454,0
56,0.01911351904233685,0
57,0.3513719335697154,0
58,1.663400874927871,0
59,1.4466678594148714,0
60,0.6434033407028635,0
61,1.043889169756874,0
62,3.197336434877691,0
63,3.5771116134359358,0
64,1.0167738702831908,0
65,0.4803928795440623,0
66,1.404742513619535,0
67,0.625088889763489,0
68,0.4437676454073466,0
69,1.852850811167688,0
70,0.35743038766814794,0
71,0.5816833761658227,0
72,0.4812721337642912,0
73,0.7913881566148376,0
74,2.9665544979543292,0
75,0.7473224796394343,0
76,0.8501452756653295,0
77,0.7281502652627928,0
78,0.06680078350188193,0
79,0.2968717627472393,0
80,0.09985813794443837,0
81,0.06546079149124989,0
82,2.082647572988565,0
83,2.5496902731382196,0
84,1.8203354235906701,0
85,1.3313824603128792,0
86,1.7363462044602929,0
87,0.1767945558919498,0
88,0.016110072001619596,0
89,0.5878450727909327,0
90,1.5138363116080598,0
91,0.27318591228796607,0
92,6.610491400977377,0
93,0.3210042415358516,0
94,0.4800602565651055,0
95,0.5685152248550512,0
96,3.500231570494652,0
97,1.5849558815891172,0
98,0.025190521876211333,0
99,0.9340561454780566,0
100,0.5382047441589656,0
101,0.35792596192669524,0
102,1.4791822450376806,0
103,2.2312596632597197,0
104,0.5161900870942742,0
105,1.544667538037023,0
106,0.7734085841138476,0
107,0.024130220680734036,0
108,0.8182061528194547,0
109,2.135960403675984,0
110,1.0407696580638421,0
111,2.4824141647619014,0
112,0.3134208256124379,0
113,0.35253555980172363,0
114,1.467619479941612,0
115,0.08797473274363804,0
116,0.7870052289684488,0
117,0.5384841748516375,0
118,0.7823658666263775,0
119,0.3730567015483679,0
120,1.9182231181065779,0
121,2.8128818503121296,0
122,0.02199051391376991,0
123,5.5376742095763545,0
124,1.953814853086098,0
125,1.9116959971159326,0
126,0.5319960440899835,0
127,1.0324298474882851,0
128,1.6437022495279972,0
129,0.6008946903851667,0
130,0.4890373347001017,0
131,0.10945137719266147,0
132,1.018477158132469,0
133,0.6381627034095254,0
134,0.5227085179848323,0
135,0.7774901373809706,0
136,0.14184035772541548,0
137,0.33336013984677726,0
138,1.5490248976012093,0
139,0.34279793259310476,0
140,0.17754007207230874,0
141,1.217377847671746,0
142,2.8246826064932735,0
143,0.11072204933377337,0
144,0.12365669992481937,0
145,0.4323091301150102,0
146,2.179757418453649,0
147,0.8034469516310536,0
148,1.8586619773017685,0
149,0.014926565935301162,0
150,1.5469179216344602,0
151,2.1842689734528014,0
152,2.062186948986096,0
153,0.9574034331727077,0
154,0.35028246335236546,0
155,4.260783859818176,0
156,4.959172218980253,0
157,0.17161258703536442,0
158,1.634691876808659,0
159,2.2716745021899145,0
160,0.2808078348406967,0
161,0.5776951980004982,0
162,0.07787674539577578,0
163,0.46060955244674723,0
164,0.29915047596570904,0
165,0.9962463935378508,0
166,0.035688576407556044,0
167,0.19847398276757677,0
168,3.7023851144942816,0
169,0.7275005097263068,0
170,1.089120228741461,0
171,1.59301621262966,0
172,0.9324874864042426,0
173,0.40754865277024444,0
174,1.0038625979675984,0
175,0.9495737127936433,0
176,0.8891355213101382,0
177,0.7149109721696931,0
178,0.3917864689819174,0
179,0.814656734407424,0
180,0.44608819231227087,0
181,0.7903793617796672,0
182,2.118095151640842,0
183,2.341643922624761,0
184,0.18728694490521275,0
185,1.026256686053259,0
186,0.3692449004523218,0
187,3.7575183126750593,0
188,0.4396221659983446,0
189,0.8312464899001126,0
190,1.0532323808324238,0
191,0.6160995964325772,0
192,1.0295385226504867,0
193,1.0259190480875897,0
194,0.10898535272890551,0
195,1.4614563649588346,0
196,0.18681946437518138,0
197,4.19166646841948,0
198,0.20969683073763315,0
199,1.5064990256075168,0
200,2.008333026081347,0
201,0.5206042535635158,0
202,0.9319412573911011,0
203,0.5716118475907568,0
204,0.5282774499955492,0
205,0.8796980858385138,0
206,0.7169780265849465,0
207,0.8865627409604696,0
208,1.5339212252788308,0
209,4.577118285235159,0
210,0.3096974136473663,0
211,0.11223405588197949,0
212,0.00420290563004942,0
213,0.5924217131216509,0
214,0.9445868302252238,0
215,1.4337269747448729,0
216,0.11471882204581788,0
217,0.4063035465936,0
218,0.8272100647897194,0
219,0.9663638960922625,0
220,0.055719604309037433,0
221,0.1768561846994723,0
222,1.392541022221838,0
223,1.02808652199526,0
224,0.1702480911947497,0
225,1.2357001135300165,0
226,1.051504311492462,0
227,0.1809039429421589,0
228,1.8523091538882046,0
229,0.4643867841880743,0
230,0.30181957260160214,0
231,2.248267706754359,0
232,0.2738378323188821,0
233,0.39682821422622083,0
234,0.4041807960481858,0
235,0.7281503218192997,0
236,0.7254834695035373,0
237,0.054433330983340564,0
238,0.8408429067395453,0
239,0.6354066664624467,0
240,0.30894708533535625,0
241,0.032926756054373,0
242,0.758501617549365,0
243,0.12294194758347794,0
244,1.512384418810524,0
245,2.2133606419389213,0
246,0.762022019859626,0
247,0.9666677784935049,0
248,2.2885971344883456,0
249,0.3007090804908426,0
250,0.08064670131176048,0
251,0.44333362265868775,0
252,0.28869487561457596,0
253,2.0466016505286566,0
254,0.4389962879617159,0
255,0.6349848045125708,0
256,1.9527695836472805,0
257,0.06529998525840038,0
258,0.4703457368731452,0
259,0.7241491363801857,0
260,0.13456634906631318,0
261,0.20108631538368477,0
262,0.6191142568519717,0
263,0.8101074247876069,0
264,2.598545043708073,0
265,0.21905492319602582,0
266,1.312111603628231,0
267,1.1910749214053822,0
268,2.1664736471619515,0
269,2.342472868927291,0
270,2.364277257573717,0
271,2.3245763437017306,0
272,0.9827167866771042,0
273,1.3310379362645872,0
274,1.238905050653904,0
275,0.09265024617957623,0
276,0.07761667585308882,0
277,0.12752442794795435,0
278,0.5592091692983936,0
279,0.6581578234265635,0
280,0.4831931356898303,0
281,0.4894164920959575,0
282,1.1391899507602892,0
283,1.1841482746672234,0
284,0.6474893913308849,0
285,1.9129526708628513,0
286,3.0495884883617355,0
287,0.9666979007048935,0
288,1.3530700904823796,0
289,0.31615635585750623,0
290,0.18850285616743165,0
291,0.09837170943039023,0
292,0.5101332389791277,0
293,2.57901146694123,0
294,0.19246671068273727,0
295,0.07326466363681469,0
296,1.1995166533520052,0
297,4.071398258850671,0
298,1.0812640897319739,0
299,0.28005561839872717,0
300,0.11650510262933353,0
301,2.1583735895245115,0
302,0.7040987208771192,0
303,0.9031280170001406,0
304,1.143974873056666,0
305,0.14031969791331456,0
306,0.09353625441662167,0
307,0.3709846807269552,0
308,0.017883030183775683,0
309,0.2724905172672675,0
310,0.6142775682074524,0
311,0.2163863611055173,0
312,0.46297437759437765,0
313,1.0334927469663246,0
314,0.8687131041216494,0
315,0.2068543070179063,0
316,0.10919977014473307,0
317,0.13986916865044774,0
318,0.5263881854828087,0
319,1.2611703374810652,0
320,1.7609701398254296,0
321,0.44564292968082,0
322,0.20703802646172342,0
323,0.2061247865046021,0
324,0.6442597625466003,0
325,1.893389833530751,0
326,0.23509490295459082,0
327,1.1675355790729145,0
328,1.10238447057283,0
329,0.7058065868919277,0
330,0.4017217049239835,0
331,1.6704988966570378,0
332,2.1227690346408705,0
333,0.22320592908432246,0
334,1.0574972847993598,0
335,2.0840189562336513,0
336,0.48766033940560555,0
337,0.18399896540510208,0
338,0.651925188087156,0
339,2.1434823919854624,0
340,0.24233831729465719,0
341,0.10043595035209872,0
342,0.6117022139035669,0
343,0.6372970216279276,0
344,2.1135936961966837,0
345,0.0033870156516303002,0
346,1.4317028376537484,0
347,0.1695444237911535,0
348,0.8826919183700879,0
349,1.341017389455142,0
350,0.046681447213792644,0
351,0.4287209460376233,0
352,0.851549742407099,0
353,0.6071785691675352,0
354,1.4099038355188007,0
355,1.7130899414931342,0
356,1.2243669480467212,0
357,0.3703568610136858,0
358,0.008137569728871944,0
359,0.11233135692502526,0
360,0.3072652788201551,0
361,0.5912519924819903,0
362,0.7307934313403815,0
363,0.7855399301604926,0
364,0.12314742401145928,0
365,0.4541160073926705,0
366,0.6415543016168987,0
367,2.915420433399784,0
368,3.198486923608144,0
369,0.7696025205597977,0
370,1.2445995555548917,0
371,0.7386112515838326,0
372,4.171407692610659,0
373,1.769375730164997,0
374,1.0057918910077734,0
375,0.08970817596346528,0
376,1.493789542602899,0
377,1.0684975658342888,0
378,2.6230426000268823,0
379,0.6520701329904787,0
380,1.212412962826309,0
381,0.755421826176284,0
382,0.3340396705559331,0
383,0.048398469176579584,0
384,1.878018963450052,0
385,2.3737994184168714,0
386,2.7728546103450205,0
387,0.49335281138406883,0
388,0.09576946032237035,0
389,1.395826204633643,0
390,0.31172974381097457,0
391,5.118838371480515,0
392,0.28056067056124606,0
393,0.583562318893143,0
394,0.580244344615746,0
395,0.7867313628890316,0
396,0.37775093264569626,0
397,0.8910261770337942,0
398,0.8086800301003745,0
399,0.11160001245591086,0
400,0.4689392281455096,0
401,0.934489933722987,0
402,0.3196907892611699,0
403,0.31165530021816396,0
404,0.4727357544636854,0
405,0.12034865642361986,0
406,0.7123707118124182,0
407,0.41932285605691133,0
408,0.45586558305029107,0
409,0.5089958082206402,0
410,0.36002663938643853,0
411,0.5046449042482564,0
412,0.31754847806826386,0
413,0.6999376298922714,0
414,3.4977913770572293,0
415,2.905638583615185,0
416,0.4303535067774887,0
417,0.19743259077906286,0
418,0.039680060385738555,0
419,1.412467056504036,0
420,0.08273522235826072,0
421,0.315560024682233,0
422,0.4610945805265267,0
423,1.144051561840587,0
424,0.028886272819483683,0
425,0.424228315579543,0
426,1.864442524470322,0
427,1.3447894202641886,0
428,0.4782919073247164,0
429,0.23671650854922707,0
430,0.5416496537733264,0
431,0.15246863557488752,0
432,1.1299727871461034,0
433,1.322384780152966,0
434,3.4491673517192583,0
435,4.759106541675139,0
436,0.8939470233442262,0
437,1.8041384377080918,0
438,2.1763985633290117,0
439,0.602848297436478,0
440,0.8201856113086613,0
441,2.2413416189691775,0
442,1.7677451957686363,0
443,1.2061857857221168,0
444,2.5955477430998237,0
445,0.02504019014621713,0
446,0.7043023221007815,0
447,1.400793118857278,0
448,1.2299409978143818,0
449,2.0907007044229577,0
450,0.863598372411257,0
451,0.724459387041778,0
452,1.2328406663821312,0
453,0.3983245226943273,0
454,0.19330913105042338,0
455,0.211619878154156,0
456,1.0803147129350439,0
457,2.3313642335503992,0
458,0.5828142118811687,0
459,5.268597769911895,0
460,0.42463639655944313,0
461,0.03677888884245033,0
462,0.9274781671018648,0
463,2.608120970807874,0
464,0.23652322240362741,0
465,0.5616267382498682,0
466,0.4081369344979663,0
467,0.698100776882015,0
468,1.081236701160811,0
469,1.7576916804010896,0
470,0.40442893350448506,0
471,0.8245275427834915,0
472,2.2593648025974233,0
473,3.6512960720623533,1
474,0.07834871039256182,0
475,1.4598812440240798,0
476,1.3443259296206367,0
477,1.1829886448314908,0
478,5.279125151927507,0
479,0.49965537011614936,0
480,0.8940999229168132,0
481,1.9546533617379767,0
482,0.9178618937985658,0
483,1.6935369694927187,0
484,1.216508168644214,0
485,1.4550257458552673,0
486,0.9934217842940998,0
487,2.618637152503818,0
488,4.200095510961681,0
489,1.3314248532070774,0
490,0.6137206357788142,0
491,0.3924114425552477,0
492,0.4877206919233945,0
493,0.11584633922647236,0
494,0.4738539575241417,0
495,0.5600979137535417,0
496,0.22134453595297807,0
497,0.7453138014268339,0
